seed	variant_score	baseline_score	delta_variant_minus_baseline
4440	138.134963468941	146.134963468941	-8.000000000000
4251	62.762601068979	70.762601068979	-8.000000000000
4180	87.889958074066	95.889958074066	-8.000000000000
4176	209.835343908361	217.835343908361	-8.000000000000
4071	62.865725906423	70.865725906423	-8.000000000000
3836	221.370652928763	229.370652928763	-8.000000000000
3818	129.891834471035	137.891834471035	-8.000000000000
3739	51.101476819888	59.101476819888	-8.000000000000
3629	168.108721522660	176.108721522660	-8.000000000000
3609	352.642914891690	360.642914891690	-8.000000000000
3532	181.206950608998	189.206950608998	-8.000000000000
3362	88.034746788488	96.034746788488	-8.000000000000
3313	169.493621610588	177.493621610588	-8.000000000000
3267	80.390304650864	88.390304650864	-8.000000000000
3247	170.393926583438	178.393926583438	-8.000000000000
2992	233.001245379121	241.001245379121	-8.000000000000
2822	91.178151835085	99.178151835085	-8.000000000000
2782	196.239439433650	204.239439433650	-8.000000000000
2694	268.812022615812	276.812022615812	-8.000000000000
2661	104.947965418321	112.947965418321	-8.000000000000
2658	69.699425678996	77.699425678996	-8.000000000000
2427	154.012893769247	162.012893769247	-8.000000000000
2402	137.012483213946	145.012483213946	-8.000000000000
2398	33.358183560086	41.358183560086	-8.000000000000
2374	92.846211739669	100.846211739669	-8.000000000000
2309	158.510044604577	166.510044604577	-8.000000000000
2282	208.657634012857	216.657634012857	-8.000000000000
2249	64.102309614699	72.102309614699	-8.000000000000
2214	168.209320902889	176.209320902889	-8.000000000000
2140	61.540343991673	69.540343991673	-8.000000000000
2118	150.799392930934	158.799392930934	-8.000000000000
2098	116.094723853788	124.094723853788	-8.000000000000
2070	64.711541031667	72.711541031667	-8.000000000000
2062	86.659970881969	94.659970881969	-8.000000000000
2044	161.026452217700	169.026452217700	-8.000000000000
1995	135.993508993061	143.993508993061	-8.000000000000
1984	43.705885314103	51.705885314103	-8.000000000000
1971	81.146336945462	89.146336945462	-8.000000000000
1963	43.437190903520	51.437190903520	-8.000000000000
1936	52.866275039903	60.866275039903	-8.000000000000
1922	117.896997716731	125.896997716731	-8.000000000000
1921	128.632151525465	136.632151525465	-8.000000000000
1841	274.745121916621	282.745121916621	-8.000000000000
1749	47.511090877483	55.511090877483	-8.000000000000
1743	121.145441228630	129.145441228630	-8.000000000000
1668	80.399437902171	88.399437902171	-8.000000000000
1305	138.872912961942	146.872912961942	-8.000000000000
1286	141.834649295760	149.834649295760	-8.000000000000
1280	108.589100441841	116.589100441841	-8.000000000000
1272	81.525835396456	89.525835396456	-8.000000000000
1250	137.700279049511	145.700279049511	-8.000000000000
1175	94.463583188545	102.463583188545	-8.000000000000
1105	82.203486621289	90.203486621289	-8.000000000000
1051	50.301914454595	58.301914454595	-8.000000000000
941	192.701223889960	200.701223889960	-8.000000000000
838	52.886938256837	60.886938256837	-8.000000000000
752	177.949427758304	185.949427758304	-8.000000000000
712	258.046912043876	266.046912043876	-8.000000000000
686	99.194021316720	107.194021316720	-8.000000000000
581	209.635510780277	217.635510780277	-8.000000000000
403	121.875524561730	129.875524561730	-8.000000000000
394	97.850989369025	105.850989369025	-8.000000000000
383	111.647436413801	119.647436413801	-8.000000000000
310	298.567670739684	306.567670739684	-8.000000000000
281	60.045854980861	68.045854980861	-8.000000000000
187	319.316486706860	327.316486706860	-8.000000000000
178	87.770634361603	95.770634361603	-8.000000000000
114	85.605370178888	93.605370178888	-8.000000000000
27	104.080091083878	112.080091083878	-8.000000000000
2987	58.444967386430	66.444967386430	-8.000000000000
375	57.181290350405	65.181290350405	-8.000000000000
1450	123.522837403945	131.522837403945	-8.000000000000
4947	102.264732077309	111.264732077309	-9.000000000000
4685	116.020777089494	125.020777089494	-9.000000000000
4528	224.228819119082	233.228819119082	-9.000000000000
4447	342.021552980465	351.021552980465	-9.000000000000
4430	197.905917034635	206.905917034635	-9.000000000000
4370	77.281964689869	86.281964689869	-9.000000000000
4147	111.165254948923	120.165254948923	-9.000000000000
4124	102.711388555913	111.711388555913	-9.000000000000
4027	156.899812434178	165.899812434178	-9.000000000000
4006	96.330089589662	105.330089589662	-9.000000000000
3893	157.724276813934	166.724276813934	-9.000000000000
3876	99.919601167955	108.919601167955	-9.000000000000
3737	242.542869829675	251.542869829675	-9.000000000000
3590	54.212953877337	63.212953877337	-9.000000000000
3564	91.267878343685	100.267878343685	-9.000000000000
3549	131.385831821144	140.385831821144	-9.000000000000
3538	101.547662022953	110.547662022953	-9.000000000000
3407	103.905453488685	112.905453488685	-9.000000000000
3232	64.360706954479	73.360706954479	-9.000000000000
3170	148.039936843001	157.039936843001	-9.000000000000
3133	53.637044167890	62.637044167890	-9.000000000000
3057	104.647147429331	113.647147429331	-9.000000000000
2660	108.790125197472	117.790125197472	-9.000000000000
2630	219.528561895902	228.528561895902	-9.000000000000
2595	53.290611867102	62.290611867102	-9.000000000000
2541	269.957046211002	278.957046211002	-9.000000000000
2525	146.071639274281	155.071639274281	-9.000000000000
2500	138.687944798307	147.687944798307	-9.000000000000
2461	134.373738469492	143.373738469492	-9.000000000000
2459	108.624491574276	117.624491574276	-9.000000000000
2434	187.358600695885	196.358600695885	-9.000000000000
2351	227.564778899352	236.564778899352	-9.000000000000
2218	299.440184230633	308.440184230633	-9.000000000000
2213	110.253911338886	119.253911338886	-9.000000000000
2112	74.173991564848	83.173991564848	-9.000000000000
2108	195.784439169809	204.784439169809	-9.000000000000
1777	39.301037879860	48.301037879860	-9.000000000000
1665	160.029094370632	169.029094370632	-9.000000000000
1641	77.308187291212	86.308187291212	-9.000000000000
1615	141.855766268830	150.855766268830	-9.000000000000
1346	201.225717832130	210.225717832130	-9.000000000000
1310	116.440643631890	125.440643631890	-9.000000000000
1187	44.040022770489	53.040022770489	-9.000000000000
1149	144.338205777718	153.338205777718	-9.000000000000
1129	372.462735855627	381.462735855627	-9.000000000000
889	251.566413346895	260.566413346895	-9.000000000000
770	154.933593681464	163.933593681464	-9.000000000000
748	97.562063056191	106.562063056191	-9.000000000000
661	86.819859607971	95.819859607971	-9.000000000000
585	297.952660281522	306.952660281522	-9.000000000000
583	130.874743104281	139.874743104281	-9.000000000000
570	117.831665748852	126.831665748852	-9.000000000000
563	36.961608857572	45.961608857572	-9.000000000000
469	231.004659341977	240.004659341977	-9.000000000000
428	81.992560770320	90.992560770320	-9.000000000000
344	163.414377654367	172.414377654367	-9.000000000000
159	119.586088630788	128.586088630788	-9.000000000000
73	41.121223153988	50.121223153988	-9.000000000000
63	62.137698531143	71.137698531143	-9.000000000000
1616	58.033168310706	67.033168310706	-9.000000000000
2638	121.378307611987	130.378307611987	-9.000000000000
4155	126.372969118953	136.372969118953	-10.000000000000
4911	199.835484242048	209.835484242048	-10.000000000000
4816	206.996825325160	216.996825325160	-10.000000000000
4724	86.759638334323	96.759638334323	-10.000000000000
4720	106.854943693708	116.854943693708	-10.000000000000
4699	116.844447643573	126.844447643573	-10.000000000000
4663	75.697669611853	85.697669611853	-10.000000000000
4523	322.510960846856	332.510960846856	-10.000000000000
4493	72.134241933293	82.134241933293	-10.000000000000
4313	169.836249549722	179.836249549722	-10.000000000000
4297	94.956738475284	104.956738475284	-10.000000000000
4253	141.223475532788	151.223475532788	-10.000000000000
4064	98.641093840260	108.641093840260	-10.000000000000
4049	153.718247544592	163.718247544592	-10.000000000000
3948	200.053425741570	210.053425741570	-10.000000000000
3783	134.403892298409	144.403892298409	-10.000000000000
3424	99.284773245950	109.284773245950	-10.000000000000
3371	99.646922869411	109.646922869411	-10.000000000000
3359	65.845302129318	75.845302129318	-10.000000000000
3059	81.191112053805	91.191112053805	-10.000000000000
3007	195.230674935250	205.230674935250	-10.000000000000
2757	130.208479962512	140.208479962512	-10.000000000000
2714	344.382396570588	354.382396570588	-10.000000000000
2539	73.668612259759	83.668612259759	-10.000000000000
2527	100.939689326454	110.939689326454	-10.000000000000
2477	95.212887828687	105.212887828687	-10.000000000000
2201	158.614460803016	168.614460803016	-10.000000000000
2196	126.591322841526	136.591322841526	-10.000000000000
2183	80.070600911842	90.070600911842	-10.000000000000
2150	31.326655281745	41.326655281745	-10.000000000000
2121	81.875437329528	91.875437329528	-10.000000000000
2043	181.794506836360	191.794506836360	-10.000000000000
1958	51.441605837278	61.441605837278	-10.000000000000
1814	56.599180168424	66.599180168424	-10.000000000000
1799	191.636943571371	201.636943571371	-10.000000000000
1761	272.546308086569	282.546308086569	-10.000000000000
1333	303.287232491510	313.287232491510	-10.000000000000
1284	221.651098317651	231.651098317651	-10.000000000000
1181	94.502584452322	104.502584452322	-10.000000000000
1163	83.140358072406	93.140358072406	-10.000000000000
894	117.339563010115	127.339563010115	-10.000000000000
839	192.868748882793	202.868748882793	-10.000000000000
580	92.372588575079	102.372588575079	-10.000000000000
407	118.547717527760	128.547717527760	-10.000000000000
339	119.658575277253	129.658575277253	-10.000000000000
169	71.093114725732	81.093114725732	-10.000000000000
708	123.190247595542	133.190247595542	-10.000000000000
291	248.184788361408	258.184788361408	-10.000000000000
4987	256.333291186713	267.333291186713	-11.000000000000
4977	144.575877447222	155.575877447222	-11.000000000000
4793	38.234318195938	49.234318195938	-11.000000000000
4741	171.239638854431	182.239638854431	-11.000000000000
4687	147.460614985451	158.460614985451	-11.000000000000
4461	194.576073195182	205.576073195182	-11.000000000000
4404	119.734670900090	130.734670900090	-11.000000000000
4255	187.202029159470	198.202029159470	-11.000000000000
4056	149.306752984247	160.306752984247	-11.000000000000
4051	131.501404033149	142.501404033149	-11.000000000000
4028	270.116909862866	281.116909862866	-11.000000000000
3960	119.641079565384	130.641079565384	-11.000000000000
3917	75.137940202802	86.137940202802	-11.000000000000
3744	115.612179356873	126.612179356873	-11.000000000000
3691	133.225143980986	144.225143980986	-11.000000000000
3611	194.418078079854	205.418078079854	-11.000000000000
3329	141.267514152426	152.267514152426	-11.000000000000
3257	134.130262871900	145.130262871900	-11.000000000000
3233	130.177910427139	141.177910427139	-11.000000000000
3143	78.225699705957	89.225699705957	-11.000000000000
3046	90.818172999058	101.818172999058	-11.000000000000
2994	97.801660048679	108.801660048679	-11.000000000000
2967	50.342659746168	61.342659746168	-11.000000000000
2960	168.495299343116	179.495299343116	-11.000000000000
2598	32.111571466386	43.111571466386	-11.000000000000
2259	156.493215438554	167.493215438554	-11.000000000000
2094	279.119509233853	290.119509233853	-11.000000000000
2077	99.405251045536	110.405251045536	-11.000000000000
1886	145.000018279570	156.000018279570	-11.000000000000
1779	59.954256750357	70.954256750357	-11.000000000000
1709	177.600210877336	188.600210877336	-11.000000000000
1686	115.507833557943	126.507833557943	-11.000000000000
1560	94.897908671329	105.897908671329	-11.000000000000
1463	91.702052375652	102.702052375652	-11.000000000000
1449	82.182549168965	93.182549168965	-11.000000000000
1294	78.909165411566	89.909165411566	-11.000000000000
1223	95.843947832440	106.843947832440	-11.000000000000
1182	63.376567799225	74.376567799225	-11.000000000000
1084	53.015382200150	64.015382200150	-11.000000000000
983	80.905977528732	91.905977528732	-11.000000000000
877	204.681619229303	215.681619229303	-11.000000000000
854	165.008035742562	176.008035742562	-11.000000000000
806	79.093908599531	90.093908599531	-11.000000000000
399	159.989805578341	170.989805578341	-11.000000000000
360	110.551255347909	121.551255347909	-11.000000000000
4424	125.491281289572	136.491281289572	-11.000000000000
1068	126.002918631398	137.002918631398	-11.000000000000
4220	122.147289224841	134.147289224841	-12.000000000000
442	127.963449939299	139.963449939299	-12.000000000000
4443	41.313163820076	53.313163820076	-12.000000000000
4323	239.094435986256	251.094435986256	-12.000000000000
4275	140.869020941841	152.869020941841	-12.000000000000
4242	264.295364518698	276.295364518698	-12.000000000000
4117	97.868942627195	109.868942627195	-12.000000000000
3980	55.792652804404	67.792652804404	-12.000000000000
3736	175.341947280367	187.341947280367	-12.000000000000
3700	64.255484277685	76.255484277685	-12.000000000000
3677	101.957112501756	113.957112501756	-12.000000000000
3674	112.014758750783	124.014758750783	-12.000000000000
3390	168.932465136471	180.932465136471	-12.000000000000
3151	224.668154743985	236.668154743985	-12.000000000000
2863	95.628294954081	107.628294954081	-12.000000000000
2851	155.170690517116	167.170690517116	-12.000000000000
2600	51.523024659175	63.523024659175	-12.000000000000
2517	69.255938826083	81.255938826083	-12.000000000000
2095	141.171207203862	153.171207203862	-12.000000000000
2018	76.339372804792	88.339372804792	-12.000000000000
1914	122.104128198340	134.104128198340	-12.000000000000
1837	141.654809343623	153.654809343623	-12.000000000000
1689	233.362808574582	245.362808574582	-12.000000000000
1662	131.144596610575	143.144596610575	-12.000000000000
1479	248.400714906693	260.400714906693	-12.000000000000
1468	324.163302957867	336.163302957867	-12.000000000000
1442	169.500169941065	181.500169941065	-12.000000000000
1397	65.119972308587	77.119972308587	-12.000000000000
1171	66.654598419380	78.654598419380	-12.000000000000
1102	87.930638853403	99.930638853403	-12.000000000000
1087	57.495736420396	69.495736420396	-12.000000000000
947	62.317326475098	74.317326475098	-12.000000000000
926	82.189720812733	94.189720812733	-12.000000000000
656	35.482101052062	47.482101052062	-12.000000000000
647	138.953675114139	150.953675114139	-12.000000000000
591	157.805895786621	169.805895786621	-12.000000000000
571	83.778348616678	95.778348616678	-12.000000000000
494	131.930685409291	143.930685409291	-12.000000000000
404	130.662599952786	142.662599952786	-12.000000000000
304	133.863810061323	145.863810061323	-12.000000000000
296	198.311319490338	210.311319490338	-12.000000000000
